datetime,value,negatives,drops,rel_spike,abs_spike,truncation,high_truncation,high,shifts,qc_flag,nrfa_daily,nrfa_amax,nrfa_pot,consistency_flag
2002-01-01 10:00:00,5.00247557281295,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 10:15:00,5.165199140271248,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 10:30:00,7.104566375338557,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 10:45:00,5.944372471197991,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 11:00:00,5.868665730653489,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 11:15:00,6.975262560080577,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 11:30:00,5.774617442285907,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 11:45:00,5.651307622368367,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 12:00:00,5.914917713470631,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 12:15:00,6.058351238226655,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 12:30:00,4.533669255965863,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 12:45:00,6.096610553220062,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 13:00:00,4.889906027601928,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 13:15:00,5.244789370490727,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 13:30:00,5.8870567140302335,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 13:45:00,5.641917765481054,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 14:00:00,5.194523590467261,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 14:15:00,5.358099119040888,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 14:30:00,5.529695798584744,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 14:45:00,5.635149014916298,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 15:00:00,5.1604633642279785,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 15:15:00,5.3517094763464605,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 15:30:00,5.633121262897191,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 15:45:00,5.3698322795306375,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 16:00:00,5.409981664100242,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 16:15:00,5.953039175452059,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 16:30:00,6.7824813937828985,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 16:45:00,5.194432707480143,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 17:00:00,5.5014560924687546,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 17:15:00,7.412540324136662,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 17:30:00,6.556813496973621,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 17:45:00,5.199421918971572,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 18:00:00,5.2604639403661855,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 18:15:00,4.845666875425577,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 18:30:00,5.163966158184768,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 18:45:00,5.3579252849139385,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 19:00:00,6.048817232424266,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 19:15:00,5.813001755492048,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 19:30:00,4.9276845122518,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 19:45:00,5.000287177614002,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 20:00:00,5.227876355517993,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 20:15:00,5.009824972192712,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 20:30:00,4.829512014728923,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 20:45:00,5.567575951913207,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 21:00:00,5.054915776923684,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 21:15:00,7.998502164540786,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 21:30:00,5.339905399472388,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 21:45:00,5.343768551878488,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 22:00:00,4.977247165752019,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 22:15:00,5.61558236409596,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 22:30:00,6.231400126900216,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 22:45:00,6.501308524076321,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 23:00:00,5.04825849443119,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 23:15:00,6.059260745403879,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 23:30:00,5.05230952647922,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-01 23:45:00,5.87198365016576,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 00:00:00,5.179846740164305,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 00:15:00,6.020313794743639,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 00:30:00,5.746217612223533,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 00:45:00,4.957017491577548,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 01:00:00,6.334563574631405,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 01:15:00,6.345220376610126,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 01:30:00,5.93404940948465,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 01:45:00,5.633550355965145,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 02:00:00,6.1115137410731455,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 02:15:00,6.709929836639313,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 02:30:00,4.8662342572747175,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 02:45:00,6.365307382531514,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 03:00:00,5.974737530658136,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 03:15:00,4.63590178646911,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 03:30:00,5.263453347429275,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 03:45:00,5.866102245219852,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 04:00:00,5.531869673267927,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 04:15:00,5.412796010555814,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 04:30:00,5.259430808313069,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 04:45:00,6.344693725225572,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 05:00:00,7.1385898242530095,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 05:15:00,5.952676318889713,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 05:30:00,5.7542587222248125,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 05:45:00,5.00045547717072,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 06:00:00,7.272714529400826,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 06:15:00,5.7207665840616935,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 06:30:00,6.2385615006650665,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 06:45:00,4.874275062164097,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 07:00:00,5.339864224485189,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 07:15:00,4.898642347118209,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 07:30:00,4.839562079783141,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 07:45:00,5.638805036015281,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 08:00:00,5.682152532979022,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 08:15:00,5.338326583512285,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 08:30:00,6.776529856442445,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 08:45:00,5.160695171515609,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 09:00:00,5.452961281632167,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 09:15:00,5.555945995423942,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 09:30:00,5.036635716533373,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 09:45:00,5.348394301263916,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 10:00:00,6.303628033377756,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 10:15:00,5.8944611006680825,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 10:30:00,5.409043912253674,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 10:45:00,5.672253798793796,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 11:00:00,5.263593217931498,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 11:15:00,6.093556761591985,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 11:30:00,5.823853459708108,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 11:45:00,5.351261818742778,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 12:00:00,4.993646966748292,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 12:15:00,5.606206986447434,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 12:30:00,5.106828938632901,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 12:45:00,5.366945786324889,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 13:00:00,5.0758963541250814,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 13:15:00,4.849721263846972,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 13:30:00,4.986312241572401,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 13:45:00,5.105934681590391,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 14:00:00,6.752864324751596,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 14:15:00,5.297903556977341,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 14:30:00,6.402692104661011,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 14:45:00,6.583905472028377,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 15:00:00,5.8848126293055945,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 15:15:00,6.541708209116953,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 15:30:00,7.051278505078955,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 15:45:00,5.740860273324726,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 16:00:00,5.639695888128049,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 16:15:00,6.897983653722029,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 16:30:00,5.652656236355978,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 16:45:00,5.2860645321816495,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 17:00:00,5.70565145077681,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 17:15:00,5.434452770199683,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 17:30:00,5.510356056371677,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 17:45:00,5.32771109716119,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 18:00:00,5.878940070725871,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 18:15:00,5.180863712644769,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 18:30:00,5.266380012132626,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 18:45:00,5.540426415190742,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 19:00:00,6.526571383414791,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 19:15:00,5.35838810597348,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 19:30:00,5.457304459680385,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 19:45:00,5.251075459561276,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 20:00:00,5.280680336738479,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 20:15:00,4.858712724473223,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 20:30:00,6.0891136867645805,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 20:45:00,6.125647909008617,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 21:00:00,4.980879035423303,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 21:15:00,5.7384475147621,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 21:30:00,5.122570572787867,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 21:45:00,5.973653537679912,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 22:00:00,5.966500972352399,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 22:15:00,5.559928976957383,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 22:30:00,5.844924150117659,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 22:45:00,5.785472200570613,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 23:00:00,7.920760643577997,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 23:15:00,5.370167731749315,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 23:30:00,5.393944021961813,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-02 23:45:00,6.254312611892063,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 00:00:00,5.534042438476194,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 00:15:00,4.956664103219801,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 00:30:00,5.14035393514189,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 00:45:00,5.233327524607244,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 01:00:00,6.117804111616249,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 01:15:00,4.853601889423,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 01:30:00,5.596426629582677,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 01:45:00,5.569243844724495,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 02:00:00,5.342954991297924,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 02:15:00,5.239685750672358,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 02:30:00,6.659632491625624,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 02:45:00,5.208001662486261,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 03:00:00,5.982534968391488,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 03:15:00,5.091619675749801,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 03:30:00,5.559615769251718,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 03:45:00,5.825143666674579,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 04:00:00,5.527377665965898,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 04:15:00,5.523809620719086,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 04:30:00,5.17532265714351,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 04:45:00,5.701114231765928,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 05:00:00,5.306556878744756,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 05:15:00,5.13403253289121,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 05:30:00,5.806680819293755,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 05:45:00,6.251088318249234,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 06:00:00,5.293064983685313,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 06:15:00,5.318410680257901,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 06:30:00,5.594352608466015,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 06:45:00,5.846386157125727,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 07:00:00,6.122608214097876,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 07:15:00,5.485584369258771,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 07:30:00,5.1411311133153,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 07:45:00,5.1923092004716205,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 08:00:00,5.842855865079481,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 08:15:00,5.653156130714112,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 08:30:00,5.227995336999168,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 08:45:00,5.300324878467808,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 09:00:00,5.323680802872422,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 09:15:00,5.1615995759964575,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 09:30:00,5.23443426098613,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 09:45:00,5.262979259756579,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 10:00:00,5.923865877920648,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 10:15:00,5.389581767998822,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 10:30:00,5.315237562082199,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 10:45:00,5.456584639947433,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 11:00:00,5.449060749032059,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 11:15:00,6.059517048458375,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 11:30:00,5.431506773166014,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 11:45:00,4.790428959971597,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 12:00:00,5.198791592727647,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 12:15:00,5.510118712189897,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 12:30:00,6.056587010634936,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 12:45:00,5.750549011947976,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 13:00:00,6.084714415698471,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 13:15:00,5.351434665410183,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 13:30:00,5.880201738654988,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 13:45:00,5.609084422635139,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 14:00:00,5.863525605585325,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 14:15:00,5.9718059051555095,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 14:30:00,4.938643263987344,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 14:45:00,7.477492874935624,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 15:00:00,5.885035037410799,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 15:15:00,5.532274279263319,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 15:30:00,6.277062877679265,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 15:45:00,5.795725514210499,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 16:00:00,5.8981917450636825,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 16:15:00,5.615540496519153,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 16:30:00,5.419021686088989,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 16:45:00,6.320684321699574,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 17:00:00,6.051909159881171,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 17:15:00,5.602020950221602,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 17:30:00,5.531805066216817,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 17:45:00,5.78981892660371,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 18:00:00,5.120586561534264,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 18:15:00,5.186871743605218,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 18:30:00,6.207458081327711,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 18:45:00,5.1725536923438185,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 19:00:00,5.131298780296508,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 19:15:00,5.6771545619172805,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 19:30:00,6.6796596517791365,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 19:45:00,5.588965846534215,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 20:00:00,5.32175504263596,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 20:15:00,5.540789202384238,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 20:30:00,6.459856110473616,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 20:45:00,5.527838944961839,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 21:00:00,5.492140123127832,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 21:15:00,5.099432889061492,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 21:30:00,5.71911372408959,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 21:45:00,8.024288350212686,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 22:00:00,5.533461647484858,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 22:15:00,5.374181407348342,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 22:30:00,5.465541512703116,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 22:45:00,5.368071999615594,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 23:00:00,5.172356201337701,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 23:15:00,5.047326858177551,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 23:30:00,5.406168049814991,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-03 23:45:00,5.482219409094313,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-04 00:00:00,5.533308037571689,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-04 00:15:00,5.638169694798321,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-04 00:30:00,6.152855260957337,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-04 00:45:00,6.526364689942005,0,0,0,0,0,0,0,0,0,0,,,0.0
2002-01-04 01:00:00,5.802328598450064,0,0,0,0,0,0,0,0,0,0,,,0.0
