datetime,value,negatives,drops,rel_spike,abs_spike,truncation,high_truncation,high,shifts,qc_flag,nrfa_daily,nrfa_amax,nrfa_pot,consistency_flag
2003-01-01 21:15:00,4.999176464238386,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 21:30:00,6.526470647357662,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 21:45:00,5.661982659737633,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 22:00:00,8.238815376332632,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 22:15:00,5.804022056716281,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 22:30:00,5.10928401441149,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 22:45:00,5.395923868941125,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 23:00:00,5.415871284031599,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 23:15:00,6.13524470631846,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 23:30:00,6.164167318123912,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-01 23:45:00,5.049889716627907,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 00:00:00,6.347820783516143,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 00:15:00,4.795553864856747,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 00:30:00,5.319775262660876,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 00:45:00,5.140297562421473,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 01:00:00,6.058093373040447,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 01:15:00,4.97539918856562,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 01:30:00,6.781550536593413,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 01:45:00,5.000892694738466,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 02:00:00,6.983040464225716,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 02:15:00,5.266253751522263,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 02:30:00,5.3402943306236335,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 02:45:00,5.05118856977127,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 03:00:00,4.893177022229044,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 03:15:00,5.638483208305159,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 03:30:00,6.3871959685049,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 03:45:00,6.691738663037491,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 04:00:00,5.299819080886429,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 04:15:00,6.058303264516948,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 04:30:00,5.719163667845377,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 04:45:00,4.680821828986788,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 05:00:00,4.9533641880956,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 05:15:00,6.010107361554884,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 05:30:00,5.414435217052152,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 05:45:00,5.70351949799136,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 06:00:00,5.377979798312947,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 06:15:00,5.898305132171878,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 06:30:00,5.173235357796713,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 06:45:00,4.971104546810695,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 07:00:00,5.192067046822385,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 07:15:00,6.118911186325464,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 07:30:00,5.470211253517944,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 07:45:00,5.288148474297464,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 08:00:00,6.278161078840822,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 08:15:00,6.184706312612041,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 08:30:00,5.288449128065398,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 08:45:00,5.480254158985934,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 09:00:00,5.184577233407815,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 09:15:00,5.121758394931156,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 09:30:00,6.242844993332148,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 09:45:00,5.859772849377765,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 10:00:00,5.519472743348835,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 10:15:00,5.261464319594784,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 10:30:00,4.872914098861052,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 10:45:00,4.779590147572134,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 11:00:00,5.920477692158225,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 11:15:00,5.846345692123549,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 11:30:00,5.029681151740132,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 11:45:00,5.23078999124795,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 12:00:00,5.71723581239319,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 12:15:00,6.053869708316806,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 12:30:00,5.307121842687112,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 12:45:00,4.852174093577419,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 13:00:00,5.796007808543931,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 13:15:00,5.319468512257156,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 13:30:00,7.527030865679241,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 13:45:00,5.770831310115528,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 14:00:00,6.411123125810196,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 14:15:00,6.382963367739885,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 14:30:00,7.084276658680749,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 14:45:00,5.157860307768149,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 15:00:00,4.827988050459015,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 15:15:00,5.110234746537937,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 15:30:00,5.6173214700308405,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 15:45:00,5.564363898035458,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 16:00:00,5.4412818678159125,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 16:15:00,7.581305567843373,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 16:30:00,5.562690468325993,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 16:45:00,5.207116532240338,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 17:00:00,7.328623073305847,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 17:15:00,5.223762008577455,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 17:30:00,5.879968776460919,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 17:45:00,5.514471399311894,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 18:00:00,5.394603225512797,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 18:15:00,5.946978146824621,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 18:30:00,4.968173500785921,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 18:45:00,7.154155167951691,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 19:00:00,5.042193907976015,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 19:15:00,5.853163210878773,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 19:30:00,8.108836462922383,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 19:45:00,5.794595121275471,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 20:00:00,5.841024154582943,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 20:15:00,6.984883853406444,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 20:30:00,5.945702234216812,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 20:45:00,5.703648426085717,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 21:00:00,5.257267017893292,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 21:15:00,5.886348213670369,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 21:30:00,6.225899187708386,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 21:45:00,5.447743065013132,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 22:00:00,5.5799170706916605,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 22:15:00,6.03271132851659,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 22:30:00,5.876645426875323,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 22:45:00,4.973336729282105,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 23:00:00,5.441569833852586,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 23:15:00,6.040530862364026,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 23:30:00,5.127707209856212,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-02 23:45:00,5.354092630093367,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 00:00:00,4.902265887986816,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 00:15:00,5.572279648399566,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 00:30:00,6.001372406159273,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 00:45:00,5.406019848332655,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 01:00:00,5.408305814619678,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 01:15:00,6.094283462187644,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 01:30:00,6.173124363278714,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 01:45:00,5.959896864064145,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 02:00:00,5.556538353079599,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 02:15:00,6.164027057730357,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 02:30:00,5.457076922150161,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 02:45:00,5.974771274537671,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 03:00:00,5.465197933120152,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 03:15:00,5.588723572212384,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 03:30:00,5.645150740223717,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 03:45:00,5.644580315847801,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 04:00:00,5.104888823537736,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 04:15:00,5.651693483698539,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 04:30:00,5.626099028964623,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 04:45:00,6.623151553319916,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 05:00:00,5.537509938227922,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 05:15:00,5.557296905471755,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 05:30:00,5.469108810101625,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 05:45:00,5.494078358157389,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 06:00:00,4.986916147916255,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 06:15:00,5.475772848698228,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 06:30:00,5.296128926227771,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 06:45:00,6.102621746716749,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 07:00:00,6.584514876493473,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 07:15:00,5.312542685942846,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 07:30:00,5.709117425434849,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 07:45:00,4.926907941707328,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 08:00:00,6.718485025011805,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 08:15:00,5.435371858888761,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 08:30:00,5.604306325061136,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 08:45:00,5.613751059992858,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 09:00:00,4.874473806504002,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 09:15:00,6.595075005263157,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 09:30:00,5.271068981681684,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 09:45:00,5.801255971385835,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 10:00:00,5.62798239445793,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 10:15:00,6.43978829737839,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 10:30:00,5.169369166009391,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 10:45:00,5.951793232040156,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 11:00:00,6.3745921921483335,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 11:15:00,5.599487599415979,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 11:30:00,5.716630793250896,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 11:45:00,5.462374726375199,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 12:00:00,6.632312597028015,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 12:15:00,5.613389720193227,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 12:30:00,6.700498364638024,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 12:45:00,5.338791011492237,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 13:00:00,7.183325694880608,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 13:15:00,6.124615413782132,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 13:30:00,5.172472917727217,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 13:45:00,6.002247923678685,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 14:00:00,5.788322329311976,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 14:15:00,5.271141696147149,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 14:30:00,6.763433815105747,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 14:45:00,5.635468661357187,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 15:00:00,7.609485010734787,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 15:15:00,4.8918002344546005,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 15:30:00,6.765965403709556,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 15:45:00,5.653540451572977,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 16:00:00,5.563943418458995,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 16:15:00,5.362603624341029,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 16:30:00,5.168086679320005,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 16:45:00,5.19456329866272,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 17:00:00,4.884830293461022,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 17:15:00,4.919122464242384,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 17:30:00,5.702581056165495,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 17:45:00,5.366490754805079,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 18:00:00,6.565776416309216,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 18:15:00,6.000512741141992,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 18:30:00,5.083920051120124,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 18:45:00,5.145031645597936,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 19:00:00,6.419287965341426,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 19:15:00,5.48138868984554,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 19:30:00,5.647285889852748,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 19:45:00,6.491529190066522,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 20:00:00,5.434794477739635,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 20:15:00,4.849460609808429,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 20:30:00,6.670515204077531,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 20:45:00,5.278753838471372,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 21:00:00,5.311937469532309,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 21:15:00,5.270109414023527,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 21:30:00,6.436936792695837,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 21:45:00,5.281772361884845,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 22:00:00,6.59918849043089,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 22:15:00,5.910101372351607,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 22:30:00,5.947515782277491,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 22:45:00,5.213331844179164,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 23:00:00,5.133430994587137,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 23:15:00,6.113305552438794,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 23:30:00,5.160217359991912,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-03 23:45:00,6.484109355559306,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-04 00:00:00,6.172451435617848,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-04 00:15:00,5.177642982345329,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-04 00:30:00,5.0165319160085735,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-04 00:45:00,6.328879705786525,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-04 01:00:00,6.3962208566229775,0,0,0,0,0,0,0,0,0,0,,,0.0
2003-01-04 01:15:00,5.660268908876025,0,0,0,0,0,0,0,0,0,0,,,0.0
