datetime,value
2003-07-19,4.544864029578506
2003-07-20,4.555903265883964
2003-07-21,4.614305038705198
2003-07-22,4.782402062969635
2003-07-23,4.9957421379855775
2003-07-24,4.958405023450728
2003-07-25,5.3387083451865625
2003-07-26,5.319661269807862
2003-07-27,5.4060958110065656
2003-07-28,5.523813361673221
2003-07-29,5.567965163462436
2003-07-30,5.784365756961488
2003-07-31,5.919790323793958
2003-08-01,5.915348883161006
2003-08-02,6.083068884420498
2003-08-03,6.154902116732665
2003-08-04,6.379886657372444
2003-08-05,6.361142917894471
2003-08-06,6.468996279005888
2003-08-07,6.689190167156258
2003-08-08,6.784708644508839
2003-08-09,6.746959166043499
2003-08-10,6.952628010132918
2003-08-11,7.559487662971159
2003-08-12,7.0600283425667145
2003-08-13,6.993800852086822
2003-08-14,7.247025180289698
2003-08-15,7.353981207624277
2003-08-16,7.208421654398608
2003-08-17,7.620800073770057
2003-08-18,7.49336683157809
2003-08-19,7.343267969749092
2003-08-20,7.477409816934227
2003-08-21,7.508134209495416
2003-08-22,7.383563947626144
2003-08-23,7.421087757190299
2003-08-24,7.442746990689717
2003-08-25,7.435525165971828
2003-08-26,7.454901126483592
2003-08-27,7.406046587941908
2003-08-28,7.309355450251434
2003-08-29,7.444332333336419
2003-08-30,7.283517169279325
2003-08-31,7.195598833863993
2003-09-01,7.211715470370578
2003-09-02,7.15026294959068
2003-09-03,7.103058533529574
2003-09-04,6.882701826060824
2003-09-05,6.824961981296787
2003-09-06,6.814097613674131
2003-09-07,6.647617247212811
2003-09-08,6.523581910224703
2003-09-09,6.398839222569241
2003-09-10,6.356314983472227
2003-09-11,6.262223073054323
2003-09-12,6.185017952067457
2003-09-13,6.068706536081572
2003-09-14,5.8340189941170975
2003-09-15,5.675606425405673
2003-09-16,5.673871874085048
2003-09-17,5.543091562360685
2003-09-18,5.48408889513965
2003-09-19,5.287998953960112
2003-09-20,5.122759251466872
2003-09-21,5.293550875309019
2003-09-22,4.859598286369077
2003-09-23,4.750376709235199
2003-09-24,4.796964793766086
2003-09-25,4.575911031877641
2003-09-26,4.542908376867471
2003-09-27,4.460823921010014
2003-09-28,4.408690038198484
2003-09-29,4.037113740294314
2003-09-30,3.9769842392554478
2003-10-01,3.9406072882045753
2003-10-02,3.963237033906807
2003-10-03,3.8033897257320657
2003-10-04,11.139270890612226
2003-10-05,14.99896668504566
2003-10-06,3.649709064214189
2003-10-07,3.5913572519033057
2003-10-08,3.5757085554481542
2003-10-09,3.4487435632049714
2003-10-10,3.5308458132928577
2003-10-11,3.5893131720006832
2003-10-12,3.523093013484245
2003-10-13,3.365428633749246
2003-10-14,3.442283572973331
2003-10-15,3.466962818214403
2003-10-16,3.5453519112559277
2003-10-17,3.481247099112124
2003-10-18,3.5572014353231367
2003-10-19,3.5793425457705257
2003-10-20,3.663619893773055
2003-10-21,3.7572966820527736
2003-10-22,3.6541767834863226
2003-10-23,3.8065771576535354
2003-10-24,3.7617932028902943
2003-10-25,3.9020958506490655
2003-10-26,4.024907620119386
2003-10-27,4.149660354174483
2003-10-28,4.039797147777406
2003-10-29,4.099358914054255
2003-10-30,4.449186587028534
2003-10-31,4.560555439767843
2003-11-01,4.646961730195267
2003-11-02,4.7112288677493295
2003-11-03,4.781538577941371
2003-11-04,4.769960502223198
2003-11-05,5.013266087742288
2003-11-06,5.2954933751247255
2003-11-07,5.235943620773512
2003-11-08,5.392846425728389
2003-11-09,5.15886803169898
2003-11-10,5.678785024643735
2003-11-11,5.713309655660503
2003-11-12,5.786037838067693
2003-11-13,5.966123264192287
2003-11-14,6.1715306330545125
2003-11-15,6.351511302152058
2003-11-16,6.33477920230382
2003-11-17,6.395328221179327
2003-11-18,6.611592640340067
2003-11-19,6.729201014085827
2003-11-20,6.775890103149316
2003-11-21,6.824688980344226
2003-11-22,6.918134433052585
2003-11-23,7.006252243452785
2003-11-24,7.004173614255413
2003-11-25,6.906728706304689
2003-11-26,7.172398391304024
2003-11-27,7.338418686918597
2003-11-28,7.370664714209764
2003-11-29,7.274441279964139
2003-11-30,7.37228993056955
2003-12-01,7.482933907025086
2003-12-02,7.51816799469483
2003-12-03,7.431860130111166
2003-12-04,7.571038994232459
2003-12-05,7.461922969323143
2003-12-06,7.408506692933134
2003-12-07,7.382450825030774
2003-12-08,7.554188189730548
2003-12-09,7.402448437728921
2003-12-10,7.379324694370783
2003-12-11,7.336443789449824
2003-12-12,7.265770992661912
2003-12-13,7.224535960444889
2003-12-14,7.146577230359771
2003-12-15,7.043782422257706
2003-12-16,6.832446807680641
2003-12-17,72.48857032758697
2003-12-18,6.881760475826945
2003-12-19,6.806654857361643
2003-12-20,6.728239466307294
2003-12-21,6.5480879518313975
2003-12-22,6.773654800484612
2003-12-23,6.389587746561541
2003-12-24,6.31049275472884
2003-12-25,6.102376092401105
2003-12-26,6.0504598526348685
2003-12-27,5.939391737946568
2003-12-28,5.821276272452905
2003-12-29,5.665334432849036
2003-12-30,5.416323094943742
2003-12-31,5.388139646953067
2004-01-01,5.30135069156988
2004-01-02,5.2039986694241
2004-01-03,5.08251731830316
2004-01-04,4.883019190587695
2004-01-05,4.833504629304918
2004-01-06,4.750781317343239
2004-01-07,4.648643193569671
2004-01-08,4.518951262340198
2004-01-09,4.378881417471185
2004-01-10,4.373685746763325
2004-01-11,4.295509509661492
2004-01-12,4.066836164887493
2004-01-13,68.08086140727967
2004-01-14,3.771885216483068
2004-01-15,3.879425314699993
2004-01-16,3.8588722060620175
2004-01-17,3.767500589564224
2004-01-18,3.669960300986933
2004-01-19,3.5890933812422983
2004-01-20,3.5087523109753
2004-01-21,3.569560291476099
2004-01-22,3.4955635612228613
2004-01-23,3.539133819362118
2004-01-24,3.544711607250948
2004-01-25,3.4829754909453228
2004-01-26,3.42565120385555
2004-01-27,3.567366174359358
2004-01-28,3.419210410513561
2004-01-29,3.557160148927679
2004-01-30,3.353674857034671
2004-01-31,3.5454205145106386
2004-02-01,3.6355915321760937
2004-02-02,3.5485761344076163
2004-02-03,3.603322977512596
2004-02-04,3.7365624051106914
2004-02-05,3.8675171386766585
2004-02-06,3.9109108027122814
2004-02-07,3.933854927911465
2004-02-08,4.103456236246689
2004-02-09,4.258630775701306
2004-02-10,4.342938545966992
2004-02-11,4.204560091879302
2004-02-12,4.553365032791253
2004-02-13,4.546382358933865
2004-02-14,4.70489096939606
2004-02-15,4.780409812281469
2004-02-16,5.012642756762962
2004-02-17,4.9193046748978
2004-02-18,5.155629094968041
2004-02-19,5.174154181367442
2004-02-20,5.289431947746124
2004-02-21,5.498235699949087
2004-02-22,5.64484407833596
2004-02-23,5.713314054236967
2004-02-24,5.867034161982176
2004-02-25,5.96968195633232
2004-02-26,6.088390000374342
2004-02-27,6.118201956100347
2004-02-28,6.401745714537739
2004-02-29,6.502994814135895
2004-03-01,6.53430307274169
2004-03-02,6.557309351147325
2004-03-03,6.780506950214945
2004-03-04,6.7606239672072395
2004-03-05,6.7947569381699555
2004-03-06,7.0038746978622965
2004-03-07,6.944755220841868
2004-03-08,7.092075752496907
2004-03-09,7.180330748219219
2004-03-10,7.356242833426918
2004-03-11,7.31460092175086
2004-03-12,7.348890012662792
2004-03-13,7.392730696935071
2004-03-14,7.510833024222744
2004-03-15,7.474443071892495
2004-03-16,7.293800394727247
2004-03-17,7.5061291201545695
2004-03-18,7.298934066838229
2004-03-19,7.379353770700495
2004-03-20,7.424437266897706
2004-03-21,7.445158349421022
2004-03-22,7.440944285362764
2004-03-23,7.313165605004919
2004-03-24,7.261627941731975
2004-03-25,7.219359620584666
2004-03-26,7.190888115486238
2004-03-27,7.186164145681578
2004-03-28,7.014630492377453
2004-03-29,6.865095443966053
2004-03-30,6.891439294611694
2004-03-31,6.995844364495103
2004-04-01,6.743249046056729
2004-04-02,6.597805990585502
2004-04-03,6.512610027973776
2004-04-04,6.459797196264574
2004-04-05,6.319797001844194
2004-04-06,6.119940610326517
2004-04-07,6.204044926452941
2004-04-08,6.08791776203504
2004-04-09,5.888061860666853
2004-04-10,5.756741566856992
2004-04-11,5.659475264386536
2004-04-12,5.6558249283517705
2004-04-13,5.5069240306724
2004-04-14,5.350659151920508
2004-04-15,5.185635528348676
2004-04-16,5.229937378587628
2004-04-17,4.868917689646788
2004-04-18,4.797271434997261
2004-04-19,4.738550994311666
2004-04-20,4.630689033355001
2004-04-21,4.536124457336686
2004-04-22,4.613564699181598
2004-04-23,4.240393953503266
2004-04-24,4.15817484217345
2004-04-25,4.083170651955579
2004-04-26,4.059451542427064
2004-04-27,3.9907061062938585
2004-04-28,3.8825788424932064
2004-04-29,3.731895060173595
2004-04-30,3.8497345866411767
2004-05-01,3.622966703436025
2004-05-02,3.673281383386685
2004-05-03,3.5609117087161404
2004-05-04,3.549600595990794
2004-05-05,3.5860587978803813
2004-05-06,3.4783392246366343
2004-05-07,3.4803406669752057
2004-05-08,3.513399308802468
2004-05-09,3.4594841008734885
2004-05-10,3.492122285335242
2004-05-11,3.51935589237965
2004-05-12,3.492604315933233
2004-05-13,3.5386985034788285
2004-05-14,3.543271902575951
2004-05-15,3.6522392507552897
2004-05-16,3.617887273820058
2004-05-17,3.7013736230233127
2004-05-18,3.837789982443317
2004-05-19,3.9426001548751697
2004-05-20,3.8622530309307215
2004-05-21,3.968555714357656
2004-05-22,4.085384160562744
2004-05-23,4.19577171959632
2004-05-24,4.213662392673669
2004-05-25,4.274629343024628
2004-05-26,4.276171956799434
2004-05-27,4.565023966252992
2004-05-28,4.724378293430088
2004-05-29,4.630383545735874
2004-05-30,4.9008189977594565
2004-05-31,4.971420024691343
2004-06-01,5.093885569276572
2004-06-02,5.253772532236551
2004-06-03,5.350447331463816
2004-06-04,5.151081074243956
